"","num_times_surv","kde_grid_id","kde","kde.bin","kde.75","gstat_grid_id","gstat","gstat.bin","gstat.75","persistence_grid_id","persistence","persistence.bin","persistence.75","conditional_grid_id","conditional","conditional.bin","conditional.75"
"13559",13,13559,0.05421280330047,0,0,13559,-0.275264147620384,0,0,13559,0.307692308,0,0,13559,0,0,0
"16930",15,16930,0.008712410707684,0,0,16930,-0.284124929498206,0,0,16930,0.266666667,0,0,16930,0,0,0
"16327",13,16327,0.135958105698228,0,0,16327,-0.226264886499074,0,0,16327,0.692307692,1,0.692307692,16327,0,0,0
"9751",12,9751,0.008742685941434,0,0,9751,-0.217877590232032,0,0,9751,0,0,0,9751,0,0,0
"13546",10,13546,0.000310107915912,0,0,13546,-0.287131926408065,0,0,13546,0,0,0,13546,0,0,0
"15908",14,15908,0.19699629197518,0,0,15908,-0.177672309386065,0,0,15908,0.428571429,0,0,15908,0,0,0
"16333",13,16333,0.003013221267611,0,0,16333,-0.252742894835554,0,0,16333,0.076923077,0,0,16333,0,0,0
"17367",13,17367,0.212723204120994,0,0,17367,-0.179238449000296,0,0,17367,0.846153846,1,0.846153846,17367,0,0,0
"15981",4,15981,0.632959911227226,1,0.632959911227226,15981,-0.137358735102671,0,0,15981,1,1,1,15981,0,0,0
"15747",4,15747,0.111411328194663,0,0,15747,-0.237573988265252,0,0,15747,0.5,0,0,15747,0,0,0
"16239",14,16239,0.098599323630333,0,0,16239,-0.253516822974491,0,0,16239,0.642857143,1,0.642857143,16239,0,0,0
"17493",14,17493,0.123689236491919,0,0,17493,-0.229698203323443,0,0,17493,0.428571429,0,0,17493,0,0,0
"16835",15,16835,0.022974622529,0,0,16835,-0.242623249469407,0,0,16835,0.266666667,0,0,16835,0,0,0
"15324",4,15324,0.21900832131505,0,0,15324,-0.20088205329413,0,0,15324,0.5,0,0,15324,0,0,0
"11271",10,11271,0.017707086313749,0,0,11271,-0.213520748792734,0,0,11271,0,0,0,11271,0,0,0
"14081",10,14081,0.003667177143507,0,0,14081,-0.254248903764817,0,0,14081,0.1,0,0,14081,0,0,0
"15325",4,15325,0.231565085239708,0,0,15325,-0.193220783844831,0,0,15325,0.75,1,0.75,15325,0,0,0
"17215",27,17215,2.72502084672451,1,2.72502084672451,17215,2.81730380777986,1,2.81730380777986,17215,0.333333333,0,0,17215,0,0,0
"14241",20,14241,0.354315021458794,0,0,14241,-0.14265731529892,0,0,14241,0.5,0,0,14241,0,0,0
"15373",27,15373,7.49093298912048,1,7.49093298912048,15373,1.72967158162452,1,1.72967158162452,15373,0.666666667,1,0.666666667,15373,0.9998,1,0.9998
"15920",27,15920,30.0338209152222,1,30.0338209152222,15920,7.61697306295878,1,7.61697306295878,15920,0.407407407,0,0,15920,1,1,1
"13706",20,13706,0.107505510933697,0,0,13706,-0.179490253196938,0,0,13706,0.2,0,0,13706,0,0,0
"16146",17,16146,0.613905665278435,1,0.613905665278435,16146,0.309981014776172,1,0.309981014776172,16146,0.117647059,0,0,16146,0,0,0
"16237",14,16237,0.086114892188241,0,0,16237,-0.222668631156669,0,0,16237,0.5,0,0,16237,0,0,0
"14580",10,14580,0.001006746136436,0,0,14580,-0.25609927449193,0,0,14580,0,0,0,14580,0,0,0
"12538",17,12538,0.01729505675224,0,0,12538,-0.272092833939494,0,0,12538,0,0,0,12538,0,0,0
"17114",13,17114,0.152447830228245,0,0,17114,-0.239422551939345,0,0,17114,0.769230769,1,0.769230769,17114,0,0,0
"15424",4,15424,0.153772441670299,0,0,15424,-0.241299871048369,0,0,15424,0.75,1,0.75,15424,0,0,0
"16093",4,16093,0.071004282683134,0,0,16093,-0.252765073747026,0,0,16093,0.5,0,0,16093,0,0,0
"17012",14,17012,0.077298028022051,0,0,17012,-0.250267458827362,0,0,17012,0.571428571,1,0.571428571,17012,0,0,0
"15060",6,15060,0.357176936666171,0,0,15060,-0.163738247202674,0,0,15060,0.166666667,0,0,15060,0,0,0
"16941",27,16941,0.923977997899055,1,0.923977997899055,16941,-0.0288939517612506,1,-0.0288939517612506,16941,0.518518519,1,0.518518519,16941,0,0,0
"14716",14,14716,3.57379372914632,1,3.57379372914632,14716,0.354215435582642,1,0.354215435582642,14716,0.571428571,1,0.571428571,14716,0.9996,1,0.9996
"16332",13,16332,0.004774338693824,0,0,16332,-0.28562432003386,0,0,16332,0.153846154,0,0,16332,0,0,0
"12990",13,12990,1.29064992666244,1,1.29064992666244,12990,0.161453424929482,1,0.161453424929482,12990,0.692307692,1,0.692307692,12990,0.9769,1,0.9769
"14312",10,14312,0.031816142238677,0,0,14312,-0.282374955886731,0,0,14312,0.1,0,0,14312,0,0,0
"14714",13,14714,0.003375987464096,0,0,14714,-0.221343982326073,0,0,14714,0.307692308,0,0,14714,0,0,0
"10182",6,10182,0.001154425865531,0,0,10182,-0.286306234633637,0,0,10182,0,0,0,10182,0,0,0
"11091",20,11091,0.027441341871102,0,0,11091,-0.24509347143265,0,0,11091,0,0,0,11091,0,0,0
"17288",14,17288,0.056653777556494,0,0,17288,-0.240679575237729,0,0,17288,0.214285714,0,0,17288,0,0,0
"17118",13,17118,0.149082551151514,0,0,17118,-0.203129085137973,0,0,17118,0.461538462,0,0,17118,0,0,0
"15014",15,15014,0.006067557647339,0,0,15014,-0.218874045451726,0,0,15014,0,0,0,15014,0,0,0
"9747",15,9747,0.998929491639137,1,0.998929491639137,9747,0.0303979098506436,1,0.0303979098506436,9747,0.666666667,1,0.666666667,9747,0.0013,1,0.0013
"16354",14,16354,0.127281951553681,0,0,16354,-0.170551267590307,0,0,16354,0.571428571,1,0.571428571,16354,0,0,0
"16945",27,16945,0.476341210654937,1,0.476341210654937,16945,0.572109987823584,1,0.572109987823584,16945,0.111111111,0,0,16945,0,0,0
"8838",7,8838,0.066660225391388,0,0,8838,-0.224298610333158,0,0,8838,0.428571429,0,0,8838,0,0,0
"16924",15,16924,0.025381084904075,0,0,16924,-0.279869125128515,0,0,16924,0.266666667,0,0,16924,0,0,0
"9467",15,9467,30.6140379587809,1,30.6140379587809,9467,3.98893270115122,1,3.98893270115122,9467,0.4,0,0,9467,0,0,0
"10691",20,10691,0.555126851797104,1,0.555126851797104,10691,-0.086271105500322,1,-0.086271105500322,10691,0.75,1,0.75,10691,0,0,0
"11668",20,11668,0.16899401396513,0,0,11668,-0.238103909851825,0,0,11668,0.6,1,0.6,11668,0,0,0
"10800",10,10800,0.022667322702227,0,0,10800,-0.209815843481213,0,0,10800,0,0,0,10800,0,0,0
"16641",14,16641,0.158496410151323,0,0,16641,-0.080022250822397,1,-0.080022250822397,16641,0.785714286,1,0.785714286,16641,0,0,0
"14575",10,14575,2.89139530062676,1,2.89139530062676,14575,0.185045438203551,1,0.185045438203551,14575,0.8,1,0.8,14575,0.9393,1,0.9393
"15796",14,15796,0.481382529065013,1,0.481382529065013,15796,-0.162362313790165,0,0,15796,0.571428571,1,0.571428571,15796,0,0,0
"12682",17,12682,0.351537079364061,0,0,12682,-0.149574141539841,0,0,12682,0.294117647,0,0,12682,0,0,0
"17371",27,17371,4.32191710472107,1,4.32191710472107,17371,3.11618207045701,1,3.11618207045701,17371,0.666666667,1,0.666666667,17371,0.9856,1,0.9856
"12685",17,12685,0.002425840610522,0,0,12685,-0.285763989289236,0,0,12685,0.058823529,0,0,12685,0,0,0
"11863",17,11863,0.214655426889658,0,0,11863,-0.19437510916132,0,0,11863,0.117647059,0,0,11863,0,0,0
"13965",13,13965,0.284940978419036,0,0,13965,-0.183275511278207,0,0,13965,0.230769231,0,0,13965,0,0,0
"13570",20,13570,0.123401874676347,0,0,13570,-0.244536911437671,0,0,13570,0.3,0,0,13570,0,0,0
"17122",13,17122,0.372475989162922,0,0,17122,-0.0301035252428046,1,-0.0301035252428046,17122,0.615384615,1,0.615384615,17122,0,0,0
"9468",15,9468,9.03763892352581,1,9.03763892352581,9468,3.89160376975055,1,3.89160376975055,9468,0.133333333,0,0,9468,0,0,0
"9908",6,9908,0.016615326081713,0,0,9908,-0.28360733166946,0,0,9908,0.333333333,0,0,9908,0,0,0
"10027",15,10027,1.10195024013519,1,1.10195024013519,10027,0.226201882129922,1,0.226201882129922,10027,0.733333333,1,0.733333333,10027,1e-04,1,1e-04
"12273",12,12273,0.225290606776252,0,0,12273,0.0785101972427923,1,0.0785101972427923,12273,0.333333333,0,0,12273,0,0,0
"15224",4,15224,2.30888174317385,1,2.30888174317385,15224,-0.235056472897987,0,0,15224,0.5,0,0,15224,0,0,0
"12844",12,12844,0.003547958622221,0,0,12844,-0.255392184933679,0,0,12844,0.083333333,0,0,12844,0,0,0
"13948",10,13948,0.004721966626433,0,0,13948,-0.220193818588448,0,0,13948,0.1,0,0,13948,0,0,0
"9495",7,9495,1.09448524266481,1,1.09448524266481,9495,0.492886497564219,1,0.492886497564219,9495,0.857142857,1,0.857142857,9495,0,0,0
"11221",17,11221,0.021703707659617,0,0,11221,-0.272828151489856,0,0,11221,0.058823529,0,0,11221,0,0,0
"14071",22,14071,0.000869732347072,0,0,14071,-0.256425270327228,0,0,14071,0,0,0,14071,0,0,0
"11335",5,11335,0.21039212346077,0,0,11335,-0.0957005196514062,1,-0.0957005196514062,11335,0.4,0,0,11335,0,0,0
"16942",27,16942,0.567312510808309,1,0.567312510808309,16942,0.0476963579208846,1,0.0476963579208846,16942,0.222222222,0,0,16942,0,0,0
"15233",6,15233,0.233753007650375,0,0,15233,-0.218825444690666,0,0,15233,0.166666667,0,0,15233,0,0,0
"13938",16,13938,0.009730380919063,0,0,13938,-0.284301570027064,0,0,13938,0,0,0,13938,0,0,0
"15810",27,15810,5.30863052010536,1,5.30863052010536,15810,3.49154583524175,1,3.49154583524175,15810,0.407407407,0,0,15810,0.8972,1,0.8972
"11553",20,11553,0.061040374077857,0,0,11553,-0.260997343975656,0,0,11553,0.35,0,0,11553,0,0,0
"14499",10,14499,0.04206988576334,0,0,14499,-0.268145123515485,0,0,14499,0.1,0,0,14499,0,0,0
"13840",20,13840,0.147471718955785,0,0,13840,-0.223257889589215,0,0,13840,0.35,0,0,13840,0,0,0
"15423",4,15423,0.106032033107783,0,0,15423,-0.219794358017282,0,0,15423,0.5,0,0,15423,0,0,0
"17286",14,17286,0.051905334740877,0,0,17286,-0.26521206915259,0,0,17286,0.428571429,0,0,17286,0,0,0
"8836",6,8836,0.026580291117231,0,0,8836,-0.272335201176764,0,0,8836,0.333333333,0,0,8836,0,0,0
"9351",6,9351,4.08036461273829,1,4.08036461273829,9351,1.44259375095704,1,1.44259375095704,9351,0.833333333,1,0.833333333,9351,0,0,0
"9635",7,9635,0.417183317430317,1,0.417183317430317,9635,0.426510919286436,1,0.426510919286436,9635,0.857142857,1,0.857142857,9635,0,0,0
"17432",14,17432,0.047692530043423,0,0,17432,-0.236727775490218,0,0,17432,0.428571429,0,0,17432,0,0,0
"11516",29,11516,0.04302275320515,0,0,11516,-0.266764862638829,0,0,11516,0.034482759,0,0,11516,0,0,0
"13936",16,13936,0.502086934447288,1,0.502086934447288,13936,0.0236650301576669,1,0.0236650301576669,13936,0.3125,0,0,13936,0,0,0
"9622",7,9622,0.001189868863707,0,0,9622,-0.220914658534609,0,0,9622,0,0,0,9622,0,0,0
"11047",17,11047,0.011315596165756,0,0,11047,-0.280937184140214,0,0,11047,0,0,0,11047,0,0,0
"14905",4,14905,1.73915997743607,1,1.73915997743607,14905,0.423421866732866,1,0.423421866732866,14905,1,1,1,14905,0.9946,1,0.9946
"15326",4,15326,0.473891863697454,1,0.473891863697454,15326,-0.1420895126194,0,0,15326,0.75,1,0.75,15326,0,0,0
"17039",27,17039,0.055739714298397,0,0,17039,-0.19821880081797,0,0,17039,0.037037037,0,0,17039,0,0,0
"16943",27,16943,0.563986085355282,1,0.563986085355282,16943,-0.0793040744086267,1,-0.0793040744086267,16943,0.259259259,0,0,16943,0,0,0
"13433",20,13433,0.050501363476117,0,0,13433,-0.258766743808917,0,0,13433,0.1,0,0,13433,0,0,0
"13711",10,13711,0.087987629075845,0,0,13711,-0.200137507145253,0,0,13711,0.4,0,0,13711,0,0,0
"16620",13,16620,0.125621394813061,0,0,16620,-0.197438390100871,0,0,16620,0.692307692,1,0.692307692,16620,0,0,0
"15148",6,15148,0.076912251859903,0,0,15148,-0.226906577015541,0,0,15148,0,0,0,15148,0,0,0
"16848",27,16848,1.55591801144183,1,1.55591801144183,16848,0.45154126263628,1,0.45154126263628,16848,0.185185185,0,0,16848,0,0,0
"13682",10,13682,3.6038886289e-05,0,0,13682,-0.22244114312648,0,0,13682,0,0,0,13682,0,0,0
"10448",4,10448,0.211542369111588,0,0,10448,-0.219243379140722,0,0,10448,0.25,0,0,10448,0,0,0
"9466",15,9466,10.6814107388258,1,10.6814107388258,9466,4.08794998737423,1,4.08794998737423,9466,0.4,0,0,9466,0,0,0
"14497",10,14497,1.36599236726761,1,1.36599236726761,14497,0.352658920256361,1,0.352658920256361,14497,0.9,1,0.9,14497,0.8887,1,0.8887
"15906",14,15906,0.650534496456385,1,0.650534496456385,15906,-0.179793291579046,0,0,15906,0.285714286,0,0,15906,0,0,0
"14781",10,14781,0.019753087518944,0,0,14781,-0.284428915524613,0,0,14781,0,0,0,14781,0,0,0
"8965",6,8965,0.14814539514482,0,0,8965,-0.240811028654553,0,0,8965,0.333333333,0,0,8965,0,0,0
"14811",14,14811,0.163556164130569,0,0,14811,-0.205655455492567,0,0,14811,0.285714286,0,0,14811,0,0,0
"16215",13,16215,0.012300829426385,0,0,16215,-0.245474565155604,0,0,16215,0.153846154,0,0,16215,0,0,0
"9765",6,9765,0.009554683463648,0,0,9765,-0.283837375148903,0,0,9765,0.333333333,0,0,9765,0,0,0
"10047",6,10047,0.011511768837227,0,0,10047,-0.2858379318362,0,0,10047,0,0,0,10047,0,0,0
"9227",7,9227,0.032765865958553,0,0,9227,-0.206556162842322,0,0,9227,0,0,0,9227,0,0,0
"14911",6,14911,1.66484567523003,1,1.66484567523003,14911,0.218762440321513,1,0.218762440321513,14911,1,1,1,14911,0.9699,1,0.9699
"9746",15,9746,1.21387074391047,1,1.21387074391047,9746,0.375244462704672,1,0.375244462704672,9746,0.6,1,0.6,9746,0.0575,1,0.0575
"10049",6,10049,0.083777255751193,0,0,10049,-0.261325977517717,0,0,10049,0.666666667,1,0.666666667,10049,0,0,0
"11136",17,11136,0.061587047328552,0,0,11136,-0.267952051309524,0,0,11136,0.117647059,0,0,11136,0,0,0
"13397",16,13397,0.065304113551974,0,0,13397,-0.258010886662176,0,0,13397,0.0625,0,0,13397,0,0,0
"14732",10,14732,1.61139897704124,1,1.61139897704124,14732,0.550671545510651,1,0.550671545510651,14732,0.8,1,0.8,14732,0.9439,1,0.9439
"15651",18,15651,0.056109966819777,0,0,15651,-0.256577222834935,0,0,15651,0.222222222,0,0,15651,0,0,0
"15680",14,15680,0.118315964960493,0,0,15680,-0.22654011709055,0,0,15680,0.214285714,0,0,15680,0,0,0
"8545",7,8545,0.336114827822894,0,0,8545,-0.185362334270295,0,0,8545,0.428571429,0,0,8545,0,0,0
"14847",6,14847,1.11768642067909,1,1.11768642067909,14847,0.146754723336651,1,0.146754723336651,14847,1,1,1,14847,0.0056,1,0.0056
"14914",6,14914,0.135376033559442,0,0,14914,-0.224851762268211,0,0,14914,0,0,0,14914,0,0,0
"13418",15,13418,0,0,0,13418,-0.22244114312648,0,0,13418,0,0,0,13418,0,0,0
"13536",16,13536,0.00028930931973,0,0,13536,-0.25692574280677,0,0,13536,0,0,0,13536,0,0,0
"15910",14,15910,0.278371588885784,0,0,15910,-0.138320181468196,0,0,15910,0.785714286,1,0.785714286,15910,0,0,0
"15652",19,15652,0.052500774256057,0,0,15652,-0.277137358810132,0,0,15652,0.210526316,0,0,15652,0,0,0
"10690",20,10690,0.239493269100785,0,0,10690,-0.20362614337034,0,0,10690,0.25,0,0,10690,0,0,0
"13976",20,13976,0.312266663461924,0,0,13976,-0.16054228600613,0,0,13976,0.2,0,0,13976,0,0,0
"10959",17,10959,0.233645736053586,0,0,10959,-0.188205014409123,0,0,10959,0.176470588,0,0,10959,0,0,0
"8962",6,8962,0.006671849912142,0,0,8962,-0.284108497821103,0,0,8962,0.333333333,0,0,8962,0,0,0
"9916",7,9916,0.100517034344375,0,0,9916,-0.0296239987726922,1,-0.0296239987726922,9916,0,0,0,9916,0,0,0
"10799",20,10799,0.408037942295012,0,0,10799,-0.12990953196676,0,0,10799,0.3,0,0,10799,0,0,0
"11241",4,11241,0.053278035856783,0,0,11241,-0.174763312329906,0,0,11241,0.75,1,0.75,11241,0,0,0
"16144",17,16144,0.4157914057374,1,0.4157914057374,16144,-0.0106657339283996,1,-0.0106657339283996,16144,0.117647059,0,0,16144,0,0,0
"16422",12,16422,0.178343224897981,0,0,16422,-0.177368984522183,0,0,16422,0.916666667,1,0.916666667,16422,0,0,0
"16645",17,16645,6.03590834140778,1,6.03590834140778,16645,1.1386159813943,1,1.1386159813943,16645,0.411764706,0,0,16645,0.9998,1,0.9998
"15375",27,15375,3.4550716082255,1,3.4550716082255,15375,1.15287863611453,1,1.15287863611453,15375,0.518518519,1,0.518518519,15375,0.9848,1,0.9848
"12421",13,12421,0.354330302448943,0,0,12421,-0.0889864401416019,1,-0.0889864401416019,12421,0.384615385,0,0,12421,0,0,0
"16931",15,16931,0.010346856640859,0,0,16931,-0.283701813812803,0,0,16931,0.266666667,0,0,16931,0,0,0
"11739",17,11739,0.147596147377044,0,0,11739,-0.216767377133508,0,0,11739,0.058823529,0,0,11739,0,0,0
"15138",4,15138,0.086869568331167,0,0,15138,-0.252037972035216,0,0,15138,0.25,0,0,15138,0,0,0
"14502",10,14502,0.00442346341313,0,0,14502,-0.25298165234873,0,0,14502,0,0,0,14502,0,0,0
"9607",15,9607,2.01096242315629,1,2.01096242315629,9607,-0.0684016566507498,1,-0.0684016566507498,9607,0.466666667,0,0,9607,0,0,0
"16035",27,16035,33.8128072619438,1,33.8128072619438,16035,17.2460180037345,1,17.2460180037345,16035,0.259259259,0,0,16035,0.2857,1,0.2857
"10051",6,10051,0.536907702684402,1,0.536907702684402,10051,-0.17842405861353,0,0,10051,1,1,1,10051,0,0,0
"10185",6,10185,1.11729512810707,1,1.11729512810707,10185,0.538761136064956,1,0.538761136064956,10185,0.833333333,1,0.833333333,10185,1e-04,1,1e-04
"10429",12,10429,0.059445030428469,0,0,10429,-0.228876326499242,0,0,10429,0.083333333,0,0,10429,0,0,0
"14913",6,14913,0.450105216942335,1,0.450105216942335,14913,-0.142364743210876,0,0,14913,0.166666667,0,0,14913,0,0,0
"17207",13,17207,0.165489805862308,0,0,17207,-0.237775276309764,0,0,17207,0.538461538,1,0.538461538,17207,0,0,0
"15574",14,15574,0.025452783610672,0,0,15574,-0.282970604181717,0,0,15574,0.214285714,0,0,15574,0,0,0
"11259",20,11259,0.031292572617531,0,0,11259,-0.275042319979493,0,0,11259,0.25,0,0,11259,0,0,0
"9762",7,9762,0.002333377086325,0,0,9762,-0.255603393503027,0,0,9762,0,0,0,9762,0,0,0
"13560",14,13560,0.252420726232231,0,0,13560,-0.108877718675171,1,-0.108877718675171,13560,0.785714286,1,0.785714286,13560,0,0,0
"15425",4,15425,0.136369086056948,0,0,15425,-0.24428632836185,0,0,15425,0.5,0,0,15425,0,0,0
"15477",27,15477,1.81447970122099,1,1.81447970122099,15477,0.286284309457242,1,0.286284309457242,15477,0.555555556,1,0.555555556,15477,0.9242,1,0.9242
"10319",6,10319,3.20256130099297,1,3.20256130099297,10319,1.03172495790727,1,1.03172495790727,10319,0.833333333,1,0.833333333,10319,0.9924,1,0.9924
"15053",4,15053,0.221032820641994,0,0,15053,-0.112861666972341,1,-0.112861666972341,15053,0.5,0,0,15053,0,0,0
"16241",14,16241,0.45973082780838,1,0.45973082780838,16241,0.213873735756283,1,0.213873735756283,16241,0.785714286,1,0.785714286,16241,0,0,0
"17284",14,17284,0.259278406202793,0,0,17284,-0.196379773767893,0,0,17284,0.428571429,0,0,17284,0,0,0
"10553",12,10553,0.054040414094925,0,0,10553,-0.206752273710028,0,0,10553,0.083333333,0,0,10553,0,0,0
"17299",27,17299,3.61712690591812,1,3.61712690591812,17299,1.20118776679751,1,1.20118776679751,17299,0.481481481,0,0,17299,0.9779,1,0.9779
"15176",14,15176,0.033377835247666,0,0,15176,-0.272425575400831,0,0,15176,0.285714286,0,0,15176,0,0,0
"14809",13,14809,0.013741220301017,0,0,14809,-0.25311939706787,0,0,14809,0.307692308,0,0,14809,0,0,0
"9483",7,9483,0.005010730179492,0,0,9483,-0.28578863680489,0,0,9483,0.142857143,0,0,9483,0,0,0
"13950",10,13950,0.004704205164065,0,0,13950,-0.284486426394473,0,0,13950,0.1,0,0,13950,0,0,0
"8699",6,8699,0.008799866470508,0,0,8699,-0.283225295176814,0,0,8699,0.333333333,0,0,8699,0,0,0
"14530",14,14530,0.175490674749017,0,0,14530,-0.191598155730904,0,0,14530,0.5,0,0,14530,0,0,0
"13412",10,13412,0.000817299272603,0,0,13412,-0.286704702803386,0,0,13412,0,0,0,13412,0,0,0
"17434",14,17434,0.047318500559777,0,0,17434,-0.202231123165354,0,0,17434,0.357142857,0,0,17434,0,0,0
"16013",15,16013,0.082574944011867,0,0,16013,-0.209232811171818,0,0,16013,0.4,0,0,16013,0,0,0
"9488",6,9488,0.286576194798245,0,0,9488,-0.219207481183312,0,0,9488,0.833333333,1,0.833333333,9488,0,0,0
"11173",20,11173,0.079634478439887,0,0,11173,-0.237825141752699,0,0,11173,0.35,0,0,11173,0,0,0
"13251",16,13251,1.25720882117748,1,1.25720882117748,13251,0.0406677080400529,1,0.0406677080400529,13251,0.5625,1,0.5625,13251,0.8915,1,0.8915
"13296",20,13296,0.134551749750972,0,0,13296,-0.234718984368596,0,0,13296,0.5,0,0,13296,0,0,0
"15372",27,15372,6.43995274702708,1,6.43995274702708,15372,1.17033823931912,1,1.17033823931912,15372,0.296296296,0,0,15372,0.8721,1,0.8721
"9911",6,9911,1.643135095248,1,1.643135095248,9911,1.21153972337244,1,1.21153972337244,9911,0.833333333,1,0.833333333,9911,0,0,0
"8098",7,8098,0.093807495787348,0,0,8098,-0.180844437997993,0,0,8098,0.285714286,0,0,8098,0,0,0
"8694",7,8694,0.191340728104115,0,0,8694,-0.197320487282043,0,0,8694,0.428571429,0,0,8694,0,0,0
"11137",17,11137,0.049903825670481,0,0,11137,-0.266555358755765,0,0,11137,0.058823529,0,0,11137,0,0,0
"15335",6,15335,1.90776258111,1,1.90776258111,15335,-0.0152801820195873,1,-0.0152801820195873,15335,0.666666667,1,0.666666667,15335,0.0045,1,0.0045
"15547",6,15547,0.045562174450606,0,0,15547,-0.243936415791874,0,0,15547,0,0,0,15547,0,0,0
"13128",15,13128,0.00896694897674,0,0,13128,-0.284449455120992,0,0,13128,0.066666667,0,0,13128,0,0,0
"10163",15,10163,2.79169669151306,1,2.79169669151306,10163,0.362391729879316,1,0.362391729879316,10163,0.666666667,1,0.666666667,10163,0.006,1,0.006
"12988",12,12988,0.00760181103833,0,0,12988,-0.255557478596647,0,0,12988,0.25,0,0,12988,0,0,0
"12540",17,12540,0.008080733431071,0,0,12540,-0.251057817771409,0,0,12540,0,0,0,12540,0,0,0
"13557",14,13557,0.001654213487268,0,0,13557,-0.256429861817866,0,0,13557,0,0,0,13557,0,0,0
"14419",10,14419,1.95340180397034,1,1.95340180397034,14419,0.347801123161359,1,0.347801123161359,14419,0.9,1,0.9,14419,0.9947,1,0.9947
"14715",14,14715,1.04767294983612,1,1.04767294983612,14715,0.181088712643484,1,0.181088712643484,14715,0.214285714,0,0,14715,0,0,0
"16015",14,16015,0.039137903926894,0,0,16015,-0.274664391406122,0,0,16015,0.214285714,0,0,16015,0,0,0
"14910",6,14910,0.891132891178131,1,0.891132891178131,14910,0.124365414244476,1,0.124365414244476,14910,0.666666667,1,0.666666667,14910,1e-04,1,1e-04
"15683",14,15683,0.554070948623121,1,0.554070948623121,15683,-0.107351728823318,1,-0.107351728823318,15683,0.714285714,1,0.714285714,15683,0,0,0
"16328",13,16328,0.121536882966757,0,0,16328,-0.262102374260837,0,0,16328,0.615384615,1,0.615384615,16328,0,0,0
"10911",20,10911,0.015693116032829,0,0,10911,-0.248757480961772,0,0,10911,0.05,0,0,10911,0,0,0
"12275",13,12275,1.21600358486175,1,1.21600358486175,12275,0.195979944151572,1,0.195979944151572,12275,0.923076923,1,0.923076923,12275,0.7848,1,0.7848
"15643",4,15643,1.0753306388855,1,1.0753306388855,15643,-0.120495293681868,0,0,15643,0.75,1,0.75,15643,0,0,0
"16017",14,16017,0.322706003859639,0,0,16017,0.0159380339999552,1,0.0159380339999552,16017,0.5,0,0,16017,0,0,0
"15584",27,15584,1.1456881403923,1,1.1456881403923,15584,0.0122162591361133,1,0.0122162591361133,15584,0.259259259,0,0,15584,0.2392,1,0.2392
"15916",27,15916,9.99758956432342,1,9.99758956432342,15916,4.40649037177478,1,4.40649037177478,15916,0.333333333,0,0,15916,0.9998,1,0.9998
"15546",6,15546,0.041448932886124,0,0,15546,-0.264127578463788,0,0,15546,0,0,0,15546,0,0,0
"13549",10,13549,6.6048345383e-05,0,0,13549,-0.287333214452578,0,0,13549,0,0,0,13549,0,0,0
"13805",16,13805,0.000276365350798,0,0,13805,-0.25676504063444,0,0,13805,0,0,0,13805,0,0,0
"12117",17,12117,0.036728940034906,0,0,12117,-0.247490229545685,0,0,12117,0.058823529,0,0,12117,0,0,0
"16106",13,16106,0.018353312229738,0,0,16106,-0.278731231489128,0,0,16106,0.153846154,0,0,16106,0,0,0
"11665",20,11665,0.061780105344951,0,0,11665,-0.233334663908738,0,0,11665,0.4,0,0,11665,0,0,0
"13421",13,13421,0.00708259511739,0,0,13421,-0.285603780437481,0,0,13421,0.153846154,0,0,13421,0,0,0
"15322",4,15322,0.063988729317983,0,0,15322,-0.220427983725326,0,0,15322,0.5,0,0,15322,0,0,0
"10318",6,10318,6.14283053080241,1,6.14283053080241,10318,0.930217936119457,1,0.930217936119457,10318,1,1,1,10318,0,0,0
"11243",5,11243,1.02369193026894,1,1.02369193026894,11243,0.193934214961586,1,0.193934214961586,11243,0.4,0,0,11243,0.7015,1,0.7015
"10662",17,10662,0.006354510787787,0,0,10662,-0.253633644019325,0,0,10662,0,0,0,10662,0,0,0
"14851",6,14851,0.011827863217331,0,0,14851,-0.253078073652128,0,0,14851,0,0,0,14851,0,0,0
"13106",16,13106,0.104775842900078,0,0,13106,-0.240741194026865,0,0,13106,0.0625,0,0,13106,0,0,0
"10426",15,10426,0.490800938010216,1,0.490800938010216,10426,-0.0235555019172372,1,-0.0235555019172372,10426,0.4,0,0,10426,0,0,0
"9225",6,9225,0.079330145195127,0,0,9225,-0.260442774873428,0,0,9225,0.666666667,1,0.666666667,9225,0,0,0
"14099",14,14099,1.49339338143667,1,1.49339338143667,14099,0.063414005346067,1,0.063414005346067,14099,0.785714286,1,0.785714286,14099,0,0,0
"15225",4,15225,0.582130517298356,1,0.582130517298356,15225,-0.198558019616164,0,0,15225,0.25,0,0,15225,0,0,0
"9907",6,9907,0.005201064616267,0,0,9907,-0.284506965990852,0,0,9907,0,0,0,9907,0,0,0
"15868",4,15868,0.09718570150435,0,0,15868,-0.237980672273552,0,0,15868,0.5,0,0,15868,0,0,0
"8960",6,8960,0.022180309260148,0,0,8960,-0.279926635998376,0,0,8960,0,0,0,8960,0,0,0
"15261",15,15261,0.034692958796707,0,0,15261,-0.232622982859848,0,0,15261,0.066666667,0,0,15261,0,0,0
"8961",6,8961,0.00340841565493,0,0,8961,-0.28500402422322,0,0,8961,0,0,0,8961,0,0,0
"11273",20,11273,0.035429679788649,0,0,11273,-0.277350970612472,0,0,11273,0.1,0,0,11273,0,0,0
